# data/reports/report-Feb-12-2015-17h03.txt
Generating reports for data/histories/generated/small/**/*.log
------------------------------------------------------------------------------
            data/histories/generated/small/**/*.log (timeout 10s)             
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-ukq.41.log   | Saturate+R    | 10    | 1.0 ± 0.0   | 0.0044s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.42.log   | Enumerate+C   | 20    | 1.7 ± 0.5   | 1.3913s    | -
ScalObject-ukq.42.log   | Counting(4)   | 20    | 1.7 ± 0.5   | 0.6767s    | -
ScalObject-ukq.42.log   | Counting(4)+R | 20    | 1.7 ± 0.5   | 0.3966s    | -
ScalObject-ukq.42.log   | Counting(2)   | 20    | 1.7 ± 0.5   | 0.8924s    | -
ScalObject-ukq.42.log   | Counting(2)+R | 20    | 1.7 ± 0.5   | 0.5382s    | -
ScalObject-ukq.42.log   | Counting(0)   | 20    | 1.7 ± 0.5   | 1.6359s    | -
ScalObject-ukq.42.log   | Counting(0)+R | 20    | 1.7 ± 0.5   | 0.6115s    | -
ScalObject-ukq.42.log   | Symbolic      | 20    | 1.7 ± 0.5   | 0.4364s    | -
ScalObject-ukq.42.log   | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.2008s    | -
ScalObject-ukq.42.log   | Saturate      | 20    | 1.7 ± 0.5   | 0.0039s    | -
ScalObject-ukq.42.log   | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0041s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.43.log   | Enumerate+C   | 20    | 1.3 ± 0.5   | 0.6082s    | -
ScalObject-ukq.43.log   | Counting(4)   | 20    | 1.3 ± 0.5   | 0.7331s    | -
ScalObject-ukq.43.log   | Counting(4)+R | 20    | 1.3 ± 0.5   | 0.1999s    | -
ScalObject-ukq.43.log   | Counting(2)   | 20    | 1.3 ± 0.5   | 1.042s     | -
ScalObject-ukq.43.log   | Counting(2)+R | 20    | 1.3 ± 0.5   | 0.1987s    | -
ScalObject-ukq.43.log   | Counting(0)   | 20    | 1.3 ± 0.5   | 0.9929s    | -
ScalObject-ukq.43.log   | Counting(0)+R | 20    | 1.3 ± 0.5   | 0.2096s    | -
ScalObject-ukq.43.log   | Symbolic      | 20    | 1.3 ± 0.5   | 0.3473s    | -
ScalObject-ukq.43.log   | Symbolic+R    | 20    | 1.3 ± 0.5   | 0.0626s    | -
ScalObject-ukq.43.log   | Saturate      | 20    | 1.3 ± 0.5   | 0.004s     | -
ScalObject-ukq.43.log   | Saturate+R    | 20    | 1.3 ± 0.5   | 0.0037s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.44.log   | Enumerate+C   | 20    | 1.5 ± 0.5   | 0.6943s    | -
ScalObject-ukq.44.log   | Counting(4)   | 20    | 1.5 ± 0.5   | 0.7805s    | -
ScalObject-ukq.44.log   | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.2819s    | -
ScalObject-ukq.44.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 1.0394s    | -
ScalObject-ukq.44.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.2887s    | -
ScalObject-ukq.44.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 1.5896s    | -
ScalObject-ukq.44.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.3437s    | -
ScalObject-ukq.44.log   | Symbolic      | 20    | 1.5 ± 0.5   | 0.4181s    | -
ScalObject-ukq.44.log   | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.1324s    | -
ScalObject-ukq.44.log   | Saturate      | 20    | 1.5 ± 0.5   | 0.0049s    | -
ScalObject-ukq.44.log   | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0049s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.45.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3196s    | -
ScalObject-ukq.45.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5923s    | -
ScalObject-ukq.45.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1488s    | -
ScalObject-ukq.45.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.8056s    | -
ScalObject-ukq.45.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1496s    | -
ScalObject-ukq.45.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 0.9166s    | -
ScalObject-ukq.45.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1536s    | -
ScalObject-ukq.45.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1749s    | -
ScalObject-ukq.45.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0237s    | -
ScalObject-ukq.45.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0038s    | -
ScalObject-ukq.45.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0037s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.46.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3192s    | -
ScalObject-ukq.46.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5474s    | -
ScalObject-ukq.46.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.146s     | -
ScalObject-ukq.46.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7092s    | -
ScalObject-ukq.46.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1458s    | -
ScalObject-ukq.46.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 0.9601s    | -
ScalObject-ukq.46.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1526s    | -
ScalObject-ukq.46.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1748s    | -
ScalObject-ukq.46.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0214s    | -
ScalObject-ukq.46.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0036s    | -
ScalObject-ukq.46.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0035s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.47.log   | Enumerate+C   | 11    | 1.4 ± 0.5   | 0.1393s    | √
ScalObject-ukq.47.log   | Counting(4)   | 11    | 1.4 ± 0.5   | 0.0936s    | √
ScalObject-ukq.47.log   | Counting(4)+R | 11    | 1.4 ± 0.5   | 0.0928s    | √
ScalObject-ukq.47.log   | Counting(2)   | 11    | 1.4 ± 0.5   | 0.095s     | √
ScalObject-ukq.47.log   | Counting(2)+R | 11    | 1.4 ± 0.5   | 0.0929s    | √
ScalObject-ukq.47.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 0.704s     | -
ScalObject-ukq.47.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.487s     | -
ScalObject-ukq.47.log   | Symbolic      | 11    | 1.4 ± 0.5   | 0.025s     | √
ScalObject-ukq.47.log   | Symbolic+R    | 11    | 1.4 ± 0.5   | 0.0299s    | √
ScalObject-ukq.47.log   | Saturate      | 11    | 1.4 ± 0.5   | 0.004s     | √
ScalObject-ukq.47.log   | Saturate+R    | 11    | 1.4 ± 0.5   | 0.004s     | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.48.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.796s     | -
ScalObject-ukq.48.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.7017s    | -
ScalObject-ukq.48.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.2063s    | -
ScalObject-ukq.48.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.8111s    | -
ScalObject-ukq.48.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.2009s    | -
ScalObject-ukq.48.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.3363s    | -
ScalObject-ukq.48.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.1992s    | -
ScalObject-ukq.48.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.3607s    | -
ScalObject-ukq.48.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.0739s    | -
ScalObject-ukq.48.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0041s    | -
ScalObject-ukq.48.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.49.log   | Enumerate+C   | 10    | 1.6 ± 0.5   | 0.1628s    | √
ScalObject-ukq.49.log   | Counting(4)   | 10    | 1.6 ± 0.5   | 0.1194s    | √
ScalObject-ukq.49.log   | Counting(4)+R | 10    | 1.6 ± 0.5   | 0.1211s    | √
ScalObject-ukq.49.log   | Counting(2)   | 20    | 1.6 ± 0.5   | 0.7862s    | -
ScalObject-ukq.49.log   | Counting(2)+R | 20    | 1.6 ± 0.5   | 0.2983s    | -
ScalObject-ukq.49.log   | Counting(0)   | 20    | 1.6 ± 0.5   | 0.85s      | -
ScalObject-ukq.49.log   | Counting(0)+R | 20    | 1.6 ± 0.5   | 0.3093s    | -
ScalObject-ukq.49.log   | Symbolic      | 10    | 1.6 ± 0.5   | 0.0484s    | √
ScalObject-ukq.49.log   | Symbolic+R    | 10    | 1.6 ± 0.5   | 0.0506s    | √
ScalObject-ukq.49.log   | Saturate      | 10    | 1.6 ± 0.5   | 0.0036s    | √
ScalObject-ukq.49.log   | Saturate+R    | 10    | 1.6 ± 0.5   | 0.0043s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.50.log   | Enumerate+C   | 20    | 1.5 ± 0.5   | 0.3178s    | -
ScalObject-ukq.50.log   | Counting(4)   | 20    | 1.5 ± 0.5   | 0.7826s    | -
ScalObject-ukq.50.log   | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.332s     | -
ScalObject-ukq.50.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 1.0595s    | -
ScalObject-ukq.50.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.4064s    | -
ScalObject-ukq.50.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 1.3464s    | -
ScalObject-ukq.50.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.4158s    | -
ScalObject-ukq.50.log   | Symbolic      | 20    | 1.5 ± 0.5   | 0.3092s    | -
ScalObject-ukq.50.log   | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.1308s    | -
ScalObject-ukq.50.log   | Saturate      | 20    | 1.5 ± 0.5   | 0.0058s    | -
ScalObject-ukq.50.log   | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0059s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.51.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3148s    | -
ScalObject-ukq.51.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5249s    | -
ScalObject-ukq.51.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1609s    | -
ScalObject-ukq.51.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7244s    | -
ScalObject-ukq.51.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1697s    | -
ScalObject-ukq.51.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.1358s    | -
ScalObject-ukq.51.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1785s    | -
ScalObject-ukq.51.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1729s    | -
ScalObject-ukq.51.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0319s    | -
ScalObject-ukq.51.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0046s    | -
ScalObject-ukq.51.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.52.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.6504s    | √
ScalObject-ukq.52.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.461s     | √
ScalObject-ukq.52.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.2232s    | √
ScalObject-ukq.52.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.7158s    | -
ScalObject-ukq.52.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.2562s    | -
ScalObject-ukq.52.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 0.9482s    | -
ScalObject-ukq.52.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.2894s    | -
ScalObject-ukq.52.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.269s     | √
ScalObject-ukq.52.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.0782s    | √
ScalObject-ukq.52.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0064s    | √
ScalObject-ukq.52.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0054s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.53.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3254s    | -
ScalObject-ukq.53.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6414s    | -
ScalObject-ukq.53.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1483s    | -
ScalObject-ukq.53.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7689s    | -
ScalObject-ukq.53.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.154s     | -
ScalObject-ukq.53.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.2033s    | -
ScalObject-ukq.53.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1508s    | -
ScalObject-ukq.53.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1843s    | -
ScalObject-ukq.53.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0239s    | -
ScalObject-ukq.53.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0036s    | -
ScalObject-ukq.53.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0033s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.54.log   | Enumerate+C   | 17    | 1.5 ± 0.5   | 0.3155s    | √
ScalObject-ukq.54.log   | Counting(4)   | 17    | 1.5 ± 0.5   | 0.2589s    | √
ScalObject-ukq.54.log   | Counting(4)+R | 17    | 1.5 ± 0.5   | 0.1383s    | √
ScalObject-ukq.54.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.7765s    | -
ScalObject-ukq.54.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.2808s    | -
ScalObject-ukq.54.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.3627s    | -
ScalObject-ukq.54.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.317s     | -
ScalObject-ukq.54.log   | Symbolic      | 17    | 1.5 ± 0.5   | 0.0891s    | √
ScalObject-ukq.54.log   | Symbolic+R    | 17    | 1.5 ± 0.5   | 0.0331s    | √
ScalObject-ukq.54.log   | Saturate      | 17    | 1.5 ± 0.5   | 0.0044s    | √
ScalObject-ukq.54.log   | Saturate+R    | 17    | 1.5 ± 0.5   | 0.0047s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.55.log   | Enumerate+C   | 18    | 1.7 ± 0.5   | 0.9725s    | √
ScalObject-ukq.55.log   | Counting(4)   | 18    | 1.7 ± 0.5   | 0.413s     | √
ScalObject-ukq.55.log   | Counting(4)+R | 18    | 1.7 ± 0.5   | 0.267s     | √
ScalObject-ukq.55.log   | Counting(2)   | 20    | 1.6 ± 0.5   | 0.7602s    | -
ScalObject-ukq.55.log   | Counting(2)+R | 20    | 1.6 ± 0.5   | 0.335s     | -
ScalObject-ukq.55.log   | Counting(0)   | 20    | 1.6 ± 0.5   | 1.2527s    | -
ScalObject-ukq.55.log   | Counting(0)+R | 20    | 1.6 ± 0.5   | 0.3812s    | -
ScalObject-ukq.55.log   | Symbolic      | 18    | 1.7 ± 0.5   | 0.2354s    | √
ScalObject-ukq.55.log   | Symbolic+R    | 18    | 1.7 ± 0.5   | 0.1184s    | √
ScalObject-ukq.55.log   | Saturate      | 18    | 1.7 ± 0.5   | 0.0052s    | √
ScalObject-ukq.55.log   | Saturate+R    | 18    | 1.7 ± 0.5   | 0.0044s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.56.log   | Enumerate+C   | 20    | 1.7 ± 0.5   | 1.1812s    | -
ScalObject-ukq.56.log   | Counting(4)   | 20    | 1.7 ± 0.5   | 0.7356s    | -
ScalObject-ukq.56.log   | Counting(4)+R | 20    | 1.7 ± 0.5   | 0.5754s    | -
ScalObject-ukq.56.log   | Counting(2)   | 20    | 1.7 ± 0.5   | 1.0046s    | -
ScalObject-ukq.56.log   | Counting(2)+R | 20    | 1.7 ± 0.5   | 0.6605s    | -
ScalObject-ukq.56.log   | Counting(0)   | 20    | 1.7 ± 0.5   | 1.4311s    | -
ScalObject-ukq.56.log   | Counting(0)+R | 20    | 1.7 ± 0.5   | 1.0901s    | -
ScalObject-ukq.56.log   | Symbolic      | 20    | 1.7 ± 0.5   | 0.4014s    | -
ScalObject-ukq.56.log   | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.3003s    | -
ScalObject-ukq.56.log   | Saturate      | 20    | 1.7 ± 0.5   | 0.0052s    | -
ScalObject-ukq.56.log   | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0055s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.57.log   | Enumerate+C   | 12    | 1.0 ± 0.0   | 0.122s     | √
ScalObject-ukq.57.log   | Counting(4)   | 12    | 1.0 ± 0.0   | 0.1169s    | √
ScalObject-ukq.57.log   | Counting(4)+R | 12    | 1.0 ± 0.0   | 0.1042s    | √
ScalObject-ukq.57.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7768s    | -
ScalObject-ukq.57.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.2358s    | -
ScalObject-ukq.57.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.9698s    | -
ScalObject-ukq.57.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2645s    | -
ScalObject-ukq.57.log   | Symbolic      | 12    | 1.0 ± 0.0   | 0.0403s    | √
ScalObject-ukq.57.log   | Symbolic+R    | 12    | 1.0 ± 0.0   | 0.0244s    | √
ScalObject-ukq.57.log   | Saturate      | 12    | 1.0 ± 0.0   | 0.0039s    | √
ScalObject-ukq.57.log   | Saturate+R    | 12    | 1.0 ± 0.0   | 0.0036s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.58.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3058s    | -
ScalObject-ukq.58.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5724s    | -
ScalObject-ukq.58.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1398s    | -
ScalObject-ukq.58.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7164s    | -
ScalObject-ukq.58.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1353s    | -
ScalObject-ukq.58.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 0.7995s    | -
ScalObject-ukq.58.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1426s    | -
ScalObject-ukq.58.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1713s    | -
ScalObject-ukq.58.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0184s    | -
ScalObject-ukq.58.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0035s    | -
ScalObject-ukq.58.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0033s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.59.log   | Enumerate+C   | 20    | 1.4 ± 0.7   | 0.819s     | -
ScalObject-ukq.59.log   | Counting(4)   | 20    | 1.4 ± 0.7   | 0.6107s    | -
ScalObject-ukq.59.log   | Counting(4)+R | 20    | 1.4 ± 0.7   | 0.2202s    | -
ScalObject-ukq.59.log   | Counting(2)   | 20    | 1.4 ± 0.7   | 0.7878s    | -
ScalObject-ukq.59.log   | Counting(2)+R | 20    | 1.4 ± 0.7   | 0.225s     | -
ScalObject-ukq.59.log   | Counting(0)   | 20    | 1.4 ± 0.7   | 1.0346s    | -
ScalObject-ukq.59.log   | Counting(0)+R | 20    | 1.4 ± 0.7   | 0.2508s    | -
ScalObject-ukq.59.log   | Symbolic      | 20    | 1.4 ± 0.7   | 0.33s      | -
ScalObject-ukq.59.log   | Symbolic+R    | 20    | 1.4 ± 0.7   | 0.0785s    | -
ScalObject-ukq.59.log   | Saturate      | 20    | 1.4 ± 0.7   | 0.0038s    | -
ScalObject-ukq.59.log   | Saturate+R    | 20    | 1.4 ± 0.7   | 0.0046s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.60.log   | Enumerate+C   | 14    | 1.0 ± 0.0   | 0.1506s    | √
ScalObject-ukq.60.log   | Counting(4)   | 14    | 1.0 ± 0.0   | 0.1676s    | √
ScalObject-ukq.60.log   | Counting(4)+R | 14    | 1.0 ± 0.0   | 0.1102s    | √
ScalObject-ukq.60.log   | Counting(2)   | 14    | 1.0 ± 0.0   | 0.1946s    | √
ScalObject-ukq.60.log   | Counting(2)+R | 14    | 1.0 ± 0.0   | 0.1133s    | √
ScalObject-ukq.60.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.037s     | -
ScalObject-ukq.60.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1993s    | -
ScalObject-ukq.60.log   | Symbolic      | 14    | 1.0 ± 0.0   | 0.0613s    | √
ScalObject-ukq.60.log   | Symbolic+R    | 14    | 1.0 ± 0.0   | 0.0219s    | √
ScalObject-ukq.60.log   | Saturate      | 14    | 1.0 ± 0.0   | 0.004s     | √
ScalObject-ukq.60.log   | Saturate+R    | 14    | 1.0 ± 0.0   | 0.0037s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.61.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3149s    | -
ScalObject-ukq.61.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5451s    | -
ScalObject-ukq.61.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1469s    | -
ScalObject-ukq.61.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7335s    | -
ScalObject-ukq.61.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1441s    | -
ScalObject-ukq.61.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 0.9852s    | -
ScalObject-ukq.61.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1541s    | -
ScalObject-ukq.61.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1806s    | -
ScalObject-ukq.61.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.023s     | -
ScalObject-ukq.61.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0033s    | -
ScalObject-ukq.61.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0036s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.62.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.9362s    | -
ScalObject-ukq.62.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.6998s    | -
ScalObject-ukq.62.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.2265s    | -
ScalObject-ukq.62.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.7923s    | -
ScalObject-ukq.62.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.248s     | -
ScalObject-ukq.62.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.3965s    | -
ScalObject-ukq.62.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.2823s    | -
ScalObject-ukq.62.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.376s     | -
ScalObject-ukq.62.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.0945s    | -
ScalObject-ukq.62.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0037s    | -
ScalObject-ukq.62.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0034s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.63.log   | Enumerate+C   | 20    | 1.5 ± 0.5   | 0.6737s    | -
ScalObject-ukq.63.log   | Counting(4)   | 20    | 1.5 ± 0.5   | 0.8317s    | -
ScalObject-ukq.63.log   | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.335s     | -
ScalObject-ukq.63.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 0.852s     | -
ScalObject-ukq.63.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.3629s    | -
ScalObject-ukq.63.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 1.042s     | -
ScalObject-ukq.63.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.416s     | -
ScalObject-ukq.63.log   | Symbolic      | 20    | 1.5 ± 0.5   | 0.4197s    | -
ScalObject-ukq.63.log   | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.1715s    | -
ScalObject-ukq.63.log   | Saturate      | 20    | 1.5 ± 0.5   | 0.0042s    | -
ScalObject-ukq.63.log   | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0048s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ukq.64.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.5042s    | -
ScalObject-ukq.64.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6648s    | -
ScalObject-ukq.64.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1727s    | -
