# data/reports/report-Feb-26-2015-00h13.txt
Generating reports for data/histories/generated/small/**/*.log
-------------------------------------------------------------------------------
             data/histories/generated/small/**/*.log (timeout 10s)             
-------------------------------------------------------------------------------
history                 | algorithm | r | ste | che | widt | weig | time    | v
ScalObject-msq.01.log   | Bound(2)  | √ | 20  | 10  | 1.3  | 1.7  | 0.2459  | -
ScalObject-msq.01.log   | Bound(0)  | - | 20  | 10  | 1.3  | 4.4  | 1.0316  | -
ScalObject-msq.01.log   | Bound(0)  | √ | 20  | 10  | 1.3  | 1.7  | 0.2319  | -
ScalObject-msq.01.log   | Symbolic  | - | 20  | 10  | 1.3  | 4.4  | 0.3809  | -
ScalObject-msq.01.log   | Symbolic  | √ | 20  | 10  | 1.3  | 1.7  | 0.0839  | -
ScalObject-msq.01.log   | Saturate  | - | 20  | 10  | 1.3  | 4.4  | 0.0041  | -
ScalObject-msq.01.log   | Saturate  | √ | 20  | 10  | 1.3  | 1.7  | 0.0042  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.02.log   | Enumerate | - | 12  | 5   | 1.9  | 2.5  | 0.1023  | -
ScalObject-msq.02.log   | Bound(4)  | - | 12  | 5   | 1.9  | 2.5  | 0.1833  | -
ScalObject-msq.02.log   | Bound(4)  | √ | 12  | 5   | 1.9  | 1.8  | 0.1345  | -
ScalObject-msq.02.log   | Bound(2)  | - | 12  | 5   | 1.9  | 2.5  | 0.189   | -
ScalObject-msq.02.log   | Bound(2)  | √ | 12  | 5   | 1.9  | 1.8  | 0.12    | -
ScalObject-msq.02.log   | Bound(0)  | - | 12  | 5   | 1.9  | 2.5  | 0.2561  | -
ScalObject-msq.02.log   | Bound(0)  | √ | 12  | 5   | 1.9  | 1.8  | 0.1273  | -
ScalObject-msq.02.log   | Symbolic  | - | 12  | 5   | 1.9  | 2.5  | 0.0902  | -
ScalObject-msq.02.log   | Symbolic  | √ | 12  | 5   | 1.9  | 1.8  | 0.0539  | -
ScalObject-msq.02.log   | Saturate  | - | 12  | 5   | 1.9  | 2.5  | 0.003   | -
ScalObject-msq.02.log   | Saturate  | √ | 12  | 5   | 1.9  | 1.8  | 0.0032  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.03.log   | Enumerate | - | 20  | 10  | 1.6  | 4.4  | 2.2518  | -
ScalObject-msq.03.log   | Bound(4)  | - | 20  | 10  | 1.6  | 4.4  | 0.6752  | -
ScalObject-msq.03.log   | Bound(4)  | √ | 20  | 10  | 1.6  | 2.5  | 0.3072  | -
ScalObject-msq.03.log   | Bound(2)  | - | 20  | 10  | 1.6  | 4.4  | 0.9862  | -
ScalObject-msq.03.log   | Bound(2)  | √ | 20  | 10  | 1.6  | 2.5  | 0.318   | -
ScalObject-msq.03.log   | Bound(0)  | - | 20  | 10  | 1.6  | 4.4  | 1.9051  | -
ScalObject-msq.03.log   | Bound(0)  | √ | 20  | 10  | 1.6  | 2.5  | 0.3661  | -
ScalObject-msq.03.log   | Symbolic  | - | 20  | 10  | 1.6  | 4.4  | 0.3989  | -
ScalObject-msq.03.log   | Symbolic  | √ | 20  | 10  | 1.6  | 2.5  | 0.1545  | -
ScalObject-msq.03.log   | Saturate  | - | 20  | 10  | 1.6  | 4.4  | 0.0052  | -
ScalObject-msq.03.log   | Saturate  | √ | 20  | 10  | 1.6  | 2.5  | 0.005   | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.04.log   | Enumerate | - | 20  | 10  | 1.5  | 5.1  | 0.5813  | -
ScalObject-msq.04.log   | Bound(4)  | - | 20  | 10  | 1.5  | 5.1  | 0.8336  | -
ScalObject-msq.04.log   | Bound(4)  | √ | 20  | 10  | 1.5  | 1.8  | 0.2348  | -
ScalObject-msq.04.log   | Bound(2)  | - | 20  | 10  | 1.5  | 5.1  | 0.9621  | -
ScalObject-msq.04.log   | Bound(2)  | √ | 20  | 10  | 1.5  | 1.8  | 0.2263  | -
ScalObject-msq.04.log   | Bound(0)  | - | 20  | 10  | 1.5  | 5.1  | 1.1617  | -
ScalObject-msq.04.log   | Bound(0)  | √ | 20  | 10  | 1.5  | 1.8  | 0.2135  | -
ScalObject-msq.04.log   | Symbolic  | - | 20  | 10  | 1.5  | 5.1  | 0.4188  | -
ScalObject-msq.04.log   | Symbolic  | √ | 20  | 10  | 1.5  | 1.8  | 0.0803  | -
ScalObject-msq.04.log   | Saturate  | - | 20  | 10  | 1.5  | 5.1  | 0.0043  | -
ScalObject-msq.04.log   | Saturate  | √ | 20  | 10  | 1.5  | 1.8  | 0.0039  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.05.log   | Enumerate | - | 20  | 10  | 1.8  | 3.3  | 2.707   | -
ScalObject-msq.05.log   | Bound(4)  | - | 20  | 10  | 1.8  | 3.3  | 0.7833  | -
ScalObject-msq.05.log   | Bound(4)  | √ | 20  | 10  | 1.8  | 2.1  | 0.3051  | -
ScalObject-msq.05.log   | Bound(2)  | - | 20  | 10  | 1.8  | 3.3  | 1.0003  | -
ScalObject-msq.05.log   | Bound(2)  | √ | 20  | 10  | 1.8  | 2.1  | 0.3093  | -
ScalObject-msq.05.log   | Bound(0)  | - | 20  | 10  | 1.8  | 3.3  | 1.122   | -
ScalObject-msq.05.log   | Bound(0)  | √ | 20  | 10  | 1.8  | 2.1  | 0.4106  | -
ScalObject-msq.05.log   | Symbolic  | - | 20  | 10  | 1.8  | 3.3  | 0.4666  | -
ScalObject-msq.05.log   | Symbolic  | √ | 20  | 10  | 1.8  | 2.1  | 0.1417  | -
ScalObject-msq.05.log   | Saturate  | - | 20  | 10  | 1.8  | 3.3  | 0.0062  | -
ScalObject-msq.05.log   | Saturate  | √ | 20  | 10  | 1.8  | 2.1  | 0.0045  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.06.log   | Enumerate | - | 20  | 10  | 1.4  | 3.4  | 0.3337  | -
ScalObject-msq.06.log   | Bound(4)  | - | 20  | 10  | 1.4  | 3.4  | 0.7988  | -
ScalObject-msq.06.log   | Bound(4)  | √ | 20  | 10  | 1.4  | 1.8  | 0.2477  | -
ScalObject-msq.06.log   | Bound(2)  | - | 20  | 10  | 1.4  | 3.4  | 1.0245  | -
ScalObject-msq.06.log   | Bound(2)  | √ | 20  | 10  | 1.4  | 1.8  | 0.2419  | -
ScalObject-msq.06.log   | Bound(0)  | - | 20  | 10  | 1.4  | 3.4  | 1.2486  | -
ScalObject-msq.06.log   | Bound(0)  | √ | 20  | 10  | 1.4  | 1.8  | 0.3223  | -
ScalObject-msq.06.log   | Symbolic  | - | 20  | 10  | 1.4  | 3.4  | 0.3617  | -
ScalObject-msq.06.log   | Symbolic  | √ | 20  | 10  | 1.4  | 1.8  | 0.0906  | -
ScalObject-msq.06.log   | Saturate  | - | 20  | 10  | 1.4  | 3.4  | 0.0046  | -
ScalObject-msq.06.log   | Saturate  | √ | 20  | 10  | 1.4  | 1.8  | 0.0038  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.07.log   | Enumerate | - | 20  | 10  | 1.1  | 4.0  | 0.3223  | -
ScalObject-msq.07.log   | Bound(4)  | - | 20  | 10  | 1.1  | 4.0  | 0.6088  | -
ScalObject-msq.07.log   | Bound(4)  | √ | 20  | 10  | 1.1  | 2.0  | 0.1933  | -
ScalObject-msq.07.log   | Bound(2)  | - | 20  | 10  | 1.1  | 4.0  | 0.8283  | -
ScalObject-msq.07.log   | Bound(2)  | √ | 20  | 10  | 1.1  | 2.0  | 0.202   | -
ScalObject-msq.07.log   | Bound(0)  | - | 20  | 10  | 1.1  | 4.0  | 1.1963  | -
ScalObject-msq.07.log   | Bound(0)  | √ | 20  | 10  | 1.1  | 2.0  | 0.2248  | -
ScalObject-msq.07.log   | Symbolic  | - | 20  | 10  | 1.1  | 4.0  | 0.2535  | -
ScalObject-msq.07.log   | Symbolic  | √ | 20  | 10  | 1.1  | 2.0  | 0.0503  | -
ScalObject-msq.07.log   | Saturate  | - | 20  | 10  | 1.1  | 4.0  | 0.0059  | -
ScalObject-msq.07.log   | Saturate  | √ | 20  | 10  | 1.1  | 2.0  | 0.0048  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.08.log   | Enumerate | - | 20  | 10  | 1.2  | 4.5  | 0.3393  | -
ScalObject-msq.08.log   | Bound(4)  | - | 20  | 10  | 1.2  | 4.5  | 0.6484  | -
ScalObject-msq.08.log   | Bound(4)  | √ | 20  | 10  | 1.2  | 1.7  | 0.2022  | -
ScalObject-msq.08.log   | Bound(2)  | - | 20  | 10  | 1.2  | 4.5  | 0.8485  | -
ScalObject-msq.08.log   | Bound(2)  | √ | 20  | 10  | 1.2  | 1.7  | 0.2002  | -
ScalObject-msq.08.log   | Bound(0)  | - | 20  | 10  | 1.2  | 4.5  | 0.9601  | -
ScalObject-msq.08.log   | Bound(0)  | √ | 20  | 10  | 1.2  | 1.7  | 0.2182  | -
ScalObject-msq.08.log   | Symbolic  | - | 20  | 10  | 1.2  | 4.5  | 0.3447  | -
ScalObject-msq.08.log   | Symbolic  | √ | 20  | 10  | 1.2  | 1.7  | 0.072   | -
ScalObject-msq.08.log   | Saturate  | - | 20  | 10  | 1.2  | 4.5  | 0.0043  | -
ScalObject-msq.08.log   | Saturate  | √ | 20  | 10  | 1.2  | 1.7  | 0.0044  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.09.log   | Enumerate | - | 20  | 10  | 1.4  | 4.0  | 1.1149  | -
ScalObject-msq.09.log   | Bound(4)  | - | 20  | 10  | 1.4  | 4.0  | 0.6979  | -
ScalObject-msq.09.log   | Bound(4)  | √ | 20  | 10  | 1.4  | 2.8  | 0.2808  | -
ScalObject-msq.09.log   | Bound(2)  | - | 20  | 10  | 1.4  | 4.0  | 0.9809  | -
ScalObject-msq.09.log   | Bound(2)  | √ | 20  | 10  | 1.4  | 2.8  | 0.3052  | -
ScalObject-msq.09.log   | Bound(0)  | - | 20  | 10  | 1.4  | 4.0  | 1.2398  | -
ScalObject-msq.09.log   | Bound(0)  | √ | 20  | 10  | 1.4  | 2.8  | 0.3289  | -
ScalObject-msq.09.log   | Symbolic  | - | 20  | 10  | 1.4  | 4.0  | 0.3218  | -
ScalObject-msq.09.log   | Symbolic  | √ | 20  | 10  | 1.4  | 2.8  | 0.107   | -
ScalObject-msq.09.log   | Saturate  | - | 20  | 10  | 1.4  | 4.0  | 0.0055  | -
ScalObject-msq.09.log   | Saturate  | √ | 20  | 10  | 1.4  | 2.8  | 0.0054  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.10.log   | Enumerate | - | 20  | 10  | 1.6  | 3.5  | 1.4606  | -
ScalObject-msq.10.log   | Bound(4)  | - | 20  | 10  | 1.6  | 3.5  | 0.6165  | -
ScalObject-msq.10.log   | Bound(4)  | √ | 20  | 10  | 1.6  | 2.3  | 0.3451  | -
ScalObject-msq.10.log   | Bound(2)  | - | 20  | 10  | 1.6  | 3.5  | 0.9296  | -
ScalObject-msq.10.log   | Bound(2)  | √ | 20  | 10  | 1.6  | 2.3  | 0.5117  | -
ScalObject-msq.10.log   | Bound(0)  | - | 20  | 10  | 1.6  | 3.5  | 1.1942  | -
ScalObject-msq.10.log   | Bound(0)  | √ | 20  | 10  | 1.6  | 2.3  | 0.52    | -
ScalObject-msq.10.log   | Symbolic  | - | 20  | 10  | 1.6  | 3.5  | 0.3328  | -
ScalObject-msq.10.log   | Symbolic  | √ | 20  | 10  | 1.6  | 2.3  | 0.1447  | -
ScalObject-msq.10.log   | Saturate  | - | 20  | 10  | 1.6  | 3.5  | 0.0043  | -
ScalObject-msq.10.log   | Saturate  | √ | 20  | 10  | 1.6  | 2.3  | 0.0048  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.11.log   | Enumerate | - | 20  | 10  | 1.4  | 3.8  | 0.6064  | -
ScalObject-msq.11.log   | Bound(4)  | - | 20  | 10  | 1.4  | 3.8  | 0.5721  | -
ScalObject-msq.11.log   | Bound(4)  | √ | 20  | 10  | 1.4  | 2.7  | 0.2586  | -
ScalObject-msq.11.log   | Bound(2)  | - | 20  | 10  | 1.4  | 3.8  | 0.788   | -
ScalObject-msq.11.log   | Bound(2)  | √ | 20  | 10  | 1.4  | 2.7  | 0.2772  | -
ScalObject-msq.11.log   | Bound(0)  | - | 20  | 10  | 1.4  | 3.8  | 1.2848  | -
ScalObject-msq.11.log   | Bound(0)  | √ | 20  | 10  | 1.4  | 2.7  | 0.3555  | -
ScalObject-msq.11.log   | Symbolic  | - | 20  | 10  | 1.4  | 3.8  | 0.3405  | -
ScalObject-msq.11.log   | Symbolic  | √ | 20  | 10  | 1.4  | 2.7  | 0.1155  | -
ScalObject-msq.11.log   | Saturate  | - | 20  | 10  | 1.4  | 3.8  | 0.0057  | -
ScalObject-msq.11.log   | Saturate  | √ | 20  | 10  | 1.4  | 2.7  | 0.0053  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.12.log   | Enumerate | - | 20  | 10  | 1.9  | 3.6  | 3.846   | -
ScalObject-msq.12.log   | Bound(4)  | - | 20  | 10  | 1.9  | 3.6  | 0.8926  | -
ScalObject-msq.12.log   | Bound(4)  | √ | 20  | 10  | 1.9  | 2.1  | 0.3047  | -
ScalObject-msq.12.log   | Bound(2)  | - | 20  | 10  | 1.9  | 3.6  | 1.1424  | -
ScalObject-msq.12.log   | Bound(2)  | √ | 20  | 10  | 1.9  | 2.1  | 0.3223  | -
ScalObject-msq.12.log   | Bound(0)  | - | 20  | 10  | 1.9  | 3.6  | 1.5961  | -
ScalObject-msq.12.log   | Bound(0)  | √ | 20  | 10  | 1.9  | 2.1  | 0.3231  | -
ScalObject-msq.12.log   | Symbolic  | - | 20  | 10  | 1.9  | 3.6  | 0.5613  | -
ScalObject-msq.12.log   | Symbolic  | √ | 20  | 10  | 1.9  | 2.1  | 0.1307  | -
ScalObject-msq.12.log   | Saturate  | - | 20  | 10  | 1.9  | 3.6  | 0.0044  | -
ScalObject-msq.12.log   | Saturate  | √ | 20  | 10  | 1.9  | 2.1  | 0.0042  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.13.log   | Enumerate | - | 20  | 10  | 1.3  | 4.7  | 0.3417  | -
ScalObject-msq.13.log   | Bound(4)  | - | 20  | 10  | 1.3  | 4.7  | 0.7088  | -
ScalObject-msq.13.log   | Bound(4)  | √ | 20  | 10  | 1.3  | 2.5  | 0.2166  | -
ScalObject-msq.13.log   | Bound(2)  | - | 20  | 10  | 1.3  | 4.7  | 0.8521  | -
ScalObject-msq.13.log   | Bound(2)  | √ | 20  | 10  | 1.3  | 2.5  | 0.2613  | -
ScalObject-msq.13.log   | Bound(0)  | - | 20  | 10  | 1.3  | 4.7  | 0.971   | -
ScalObject-msq.13.log   | Bound(0)  | √ | 20  | 10  | 1.3  | 2.5  | 0.2878  | -
ScalObject-msq.13.log   | Symbolic  | - | 20  | 10  | 1.3  | 4.7  | 0.2608  | -
ScalObject-msq.13.log   | Symbolic  | √ | 20  | 10  | 1.3  | 2.5  | 0.0832  | -
ScalObject-msq.13.log   | Saturate  | - | 20  | 10  | 1.3  | 4.7  | 0.0064  | -
ScalObject-msq.13.log   | Saturate  | √ | 20  | 10  | 1.3  | 2.5  | 0.0059  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.14.log   | Enumerate | - | 20  | 10  | 2.1  | 4.2  | 8.8391  | -
ScalObject-msq.14.log   | Bound(4)  | - | 20  | 10  | 2.1  | 4.2  | 0.8101  | -
ScalObject-msq.14.log   | Bound(4)  | √ | 20  | 10  | 2.1  | 4.2  | 0.8215  | -
ScalObject-msq.14.log   | Bound(2)  | - | 20  | 10  | 2.1  | 4.2  | 0.9778  | -
ScalObject-msq.14.log   | Bound(2)  | √ | 20  | 10  | 2.1  | 4.2  | 0.9542  | -
ScalObject-msq.14.log   | Bound(0)  | - | 20  | 10  | 2.1  | 4.2  | 1.4701  | -
ScalObject-msq.14.log   | Bound(0)  | √ | 20  | 10  | 2.1  | 4.2  | 1.4765  | -
ScalObject-msq.14.log   | Symbolic  | - | 20  | 10  | 2.1  | 4.2  | 0.6027  | -
ScalObject-msq.14.log   | Symbolic  | √ | 20  | 10  | 2.1  | 4.2  | 0.601   | -
ScalObject-msq.14.log   | Saturate  | - | 20  | 10  | 2.1  | 4.2  | 0.0053  | -
ScalObject-msq.14.log   | Saturate  | √ | 20  | 10  | 2.1  | 4.2  | 0.007   | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.15.log   | Enumerate | - | 20  | 10  | 1.6  | 4.2  | 0.8754  | -
ScalObject-msq.15.log   | Bound(4)  | - | 20  | 10  | 1.6  | 4.2  | 0.7401  | -
ScalObject-msq.15.log   | Bound(4)  | √ | 20  | 10  | 1.6  | 2.1  | 0.288   | -
ScalObject-msq.15.log   | Bound(2)  | - | 20  | 10  | 1.6  | 4.2  | 1.0921  | -
ScalObject-msq.15.log   | Bound(2)  | √ | 20  | 10  | 1.6  | 2.1  | 0.3575  | -
ScalObject-msq.15.log   | Bound(0)  | - | 20  | 10  | 1.6  | 4.2  | 1.3172  | -
ScalObject-msq.15.log   | Bound(0)  | √ | 20  | 10  | 1.6  | 2.1  | 0.3561  | -
ScalObject-msq.15.log   | Symbolic  | - | 20  | 10  | 1.6  | 4.2  | 0.5088  | -
ScalObject-msq.15.log   | Symbolic  | √ | 20  | 10  | 1.6  | 2.1  | 0.1263  | -
ScalObject-msq.15.log   | Saturate  | - | 20  | 10  | 1.6  | 4.2  | 0.0051  | -
ScalObject-msq.15.log   | Saturate  | √ | 20  | 10  | 1.6  | 2.1  | 0.0053  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.16.log   | Enumerate | - | 20  | 10  | 2.1  | 5.2  | 2.6575  | -
ScalObject-msq.16.log   | Bound(4)  | - | 20  | 10  | 2.1  | 5.2  | 0.7383  | -
ScalObject-msq.16.log   | Bound(4)  | √ | 20  | 10  | 2.1  | 5.2  | 0.7881  | -
ScalObject-msq.16.log   | Bound(2)  | - | 20  | 10  | 2.1  | 5.2  | 1.0371  | -
ScalObject-msq.16.log   | Bound(2)  | √ | 20  | 10  | 2.1  | 5.2  | 1.031   | -
ScalObject-msq.16.log   | Bound(0)  | - | 20  | 10  | 2.1  | 5.2  | 0.9417  | -
ScalObject-msq.16.log   | Bound(0)  | √ | 20  | 10  | 2.1  | 5.2  | 1.0033  | -
ScalObject-msq.16.log   | Symbolic  | - | 20  | 10  | 2.1  | 5.2  | 0.3492  | -
ScalObject-msq.16.log   | Symbolic  | √ | 20  | 10  | 2.1  | 5.2  | 0.3456  | -
ScalObject-msq.16.log   | Saturate  | - | 20  | 10  | 2.1  | 5.2  | 0.0074  | -
ScalObject-msq.16.log   | Saturate  | √ | 20  | 10  | 2.1  | 5.2  | 0.0082  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.17.log   | Enumerate | - | 20  | 10  | 1.2  | 3.3  | 0.5849  | -
ScalObject-msq.17.log   | Bound(4)  | - | 20  | 10  | 1.2  | 3.3  | 0.62    | -
ScalObject-msq.17.log   | Bound(4)  | √ | 20  | 10  | 1.2  | 1.6  | 0.2056  | -
ScalObject-msq.17.log   | Bound(2)  | - | 20  | 10  | 1.2  | 3.3  | 0.8402  | -
ScalObject-msq.17.log   | Bound(2)  | √ | 20  | 10  | 1.2  | 1.6  | 0.1984  | -
ScalObject-msq.17.log   | Bound(0)  | - | 20  | 10  | 1.2  | 3.3  | 1.2686  | -
ScalObject-msq.17.log   | Bound(0)  | √ | 20  | 10  | 1.2  | 1.6  | 0.2151  | -
ScalObject-msq.17.log   | Symbolic  | - | 20  | 10  | 1.2  | 3.3  | 0.3096  | -
ScalObject-msq.17.log   | Symbolic  | √ | 20  | 10  | 1.2  | 1.6  | 0.06    | -
ScalObject-msq.17.log   | Saturate  | - | 20  | 10  | 1.2  | 3.3  | 0.0048  | -
ScalObject-msq.17.log   | Saturate  | √ | 20  | 10  | 1.2  | 1.6  | 0.0045  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.18.log   | Enumerate | - | 20  | 10  | 1.2  | 4.5  | 0.6515  | -
ScalObject-msq.18.log   | Bound(4)  | - | 20  | 10  | 1.2  | 4.5  | 0.6772  | -
ScalObject-msq.18.log   | Bound(4)  | √ | 20  | 10  | 1.2  | 0.9  | 0.187   | -
ScalObject-msq.18.log   | Bound(2)  | - | 20  | 10  | 1.2  | 4.5  | 0.9271  | -
ScalObject-msq.18.log   | Bound(2)  | √ | 20  | 10  | 1.2  | 0.9  | 0.1936  | -
ScalObject-msq.18.log   | Bound(0)  | - | 20  | 10  | 1.2  | 4.5  | 1.2933  | -
ScalObject-msq.18.log   | Bound(0)  | √ | 20  | 10  | 1.2  | 0.9  | 0.1853  | -
ScalObject-msq.18.log   | Symbolic  | - | 20  | 10  | 1.2  | 4.5  | 0.381   | -
ScalObject-msq.18.log   | Symbolic  | √ | 20  | 10  | 1.2  | 0.9  | 0.0423  | -
ScalObject-msq.18.log   | Saturate  | - | 20  | 10  | 1.2  | 4.5  | 0.004   | -
ScalObject-msq.18.log   | Saturate  | √ | 20  | 10  | 1.2  | 0.9  | 0.0051  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.19.log   | Enumerate | - | 20  | 10  | 1.4  | 3.8  | 0.3537  | -
ScalObject-msq.19.log   | Bound(4)  | - | 20  | 10  | 1.4  | 3.8  | 0.6696  | -
ScalObject-msq.19.log   | Bound(4)  | √ | 20  | 10  | 1.4  | 2.6  | 0.2417  | -
ScalObject-msq.19.log   | Bound(2)  | - | 20  | 10  | 1.4  | 3.8  | 0.8533  | -
ScalObject-msq.19.log   | Bound(2)  | √ | 20  | 10  | 1.4  | 2.6  | 0.2934  | -
ScalObject-msq.19.log   | Bound(0)  | - | 20  | 10  | 1.4  | 3.8  | 1.1539  | -
ScalObject-msq.19.log   | Bound(0)  | √ | 20  | 10  | 1.4  | 2.6  | 0.3715  | -
ScalObject-msq.19.log   | Symbolic  | - | 20  | 10  | 1.4  | 3.8  | 0.3141  | -
ScalObject-msq.19.log   | Symbolic  | √ | 20  | 10  | 1.4  | 2.6  | 0.0992  | -
ScalObject-msq.19.log   | Saturate  | - | 20  | 10  | 1.4  | 3.8  | 0.0061  | -
ScalObject-msq.19.log   | Saturate  | √ | 20  | 10  | 1.4  | 2.6  | 0.0049  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.20.log   | Enumerate | - | 20  | 10  | 1.1  | 4.0  | 0.3674  | -
ScalObject-msq.20.log   | Bound(4)  | - | 20  | 10  | 1.1  | 4.0  | 0.691   | -
ScalObject-msq.20.log   | Bound(4)  | √ | 20  | 10  | 1.1  | 1.2  | 0.1781  | -
ScalObject-msq.20.log   | Bound(2)  | - | 20  | 10  | 1.1  | 4.0  | 0.8346  | -
ScalObject-msq.20.log   | Bound(2)  | √ | 20  | 10  | 1.1  | 1.2  | 0.1798  | -
ScalObject-msq.20.log   | Bound(0)  | - | 20  | 10  | 1.1  | 4.0  | 1.476   | -
ScalObject-msq.20.log   | Bound(0)  | √ | 20  | 10  | 1.1  | 1.2  | 0.1722  | -
ScalObject-msq.20.log   | Symbolic  | - | 20  | 10  | 1.1  | 4.0  | 0.2234  | -
ScalObject-msq.20.log   | Symbolic  | √ | 20  | 10  | 1.1  | 1.2  | 0.0332  | -
ScalObject-msq.20.log   | Saturate  | - | 20  | 10  | 1.1  | 4.0  | 0.0048  | -
ScalObject-msq.20.log   | Saturate  | √ | 20  | 10  | 1.1  | 1.2  | 0.0042  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.21.log   | Enumerate | - | 20  | 10  | 1.0  | 3.8  | 0.3295  | -
ScalObject-msq.21.log   | Bound(4)  | - | 20  | 10  | 1.0  | 3.8  | 0.5307  | -
ScalObject-msq.21.log   | Bound(4)  | √ | 20  | 10  | 1.0  | 2.6  | 0.1963  | -
ScalObject-msq.21.log   | Bound(2)  | - | 20  | 10  | 1.0  | 3.8  | 0.7054  | -
ScalObject-msq.21.log   | Bound(2)  | √ | 20  | 10  | 1.0  | 2.6  | 0.2115  | -
ScalObject-msq.21.log   | Bound(0)  | - | 20  | 10  | 1.0  | 3.8  | 0.846   | -
ScalObject-msq.21.log   | Bound(0)  | √ | 20  | 10  | 1.0  | 2.6  | 0.2401  | -
ScalObject-msq.21.log   | Symbolic  | - | 20  | 10  | 1.0  | 3.8  | 0.1701  | -
ScalObject-msq.21.log   | Symbolic  | √ | 20  | 10  | 1.0  | 2.6  | 0.0552  | -
ScalObject-msq.21.log   | Saturate  | - | 20  | 10  | 1.0  | 3.8  | 0.0062  | -
ScalObject-msq.21.log   | Saturate  | √ | 20  | 10  | 1.0  | 2.6  | 0.0048  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.22.log   | Enumerate | - | 20  | 10  | 1.3  | 4.7  | 0.6412  | -
ScalObject-msq.22.log   | Bound(4)  | - | 20  | 10  | 1.3  | 4.7  | 0.5835  | -
ScalObject-msq.22.log   | Bound(4)  | √ | 20  | 10  | 1.3  | 4.2  | 0.3416  | -
ScalObject-msq.22.log   | Bound(2)  | - | 20  | 10  | 1.3  | 4.7  | 0.7461  | -
ScalObject-msq.22.log   | Bound(2)  | √ | 20  | 10  | 1.3  | 4.2  | 0.3643  | -
ScalObject-msq.22.log   | Bound(0)  | - | 20  | 10  | 1.3  | 4.7  | 0.7094  | -
ScalObject-msq.22.log   | Bound(0)  | √ | 20  | 10  | 1.3  | 4.2  | 0.4662  | -
ScalObject-msq.22.log   | Symbolic  | - | 20  | 10  | 1.3  | 4.7  | 0.292   | -
ScalObject-msq.22.log   | Symbolic  | √ | 20  | 10  | 1.3  | 4.2  | 0.1359  | -
ScalObject-msq.22.log   | Saturate  | - | 20  | 10  | 1.3  | 4.7  | 0.007   | -
ScalObject-msq.22.log   | Saturate  | √ | 20  | 10  | 1.3  | 4.2  | 0.0063  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.23.log   | Enumerate | - | 20  | 10  | 1.8  | 4.4  | 1.1149  | -
ScalObject-msq.23.log   | Bound(4)  | - | 20  | 10  | 1.8  | 4.4  | 0.6594  | -
ScalObject-msq.23.log   | Bound(4)  | √ | 20  | 10  | 1.8  | 3.9  | 0.3805  | -
ScalObject-msq.23.log   | Bound(2)  | - | 20  | 10  | 1.8  | 4.4  | 0.7466  | -
ScalObject-msq.23.log   | Bound(2)  | √ | 20  | 10  | 1.8  | 3.9  | 0.4031  | -
ScalObject-msq.23.log   | Bound(0)  | - | 20  | 10  | 1.8  | 4.4  | 1.0439  | -
ScalObject-msq.23.log   | Bound(0)  | √ | 20  | 10  | 1.8  | 3.9  | 0.5614  | -
ScalObject-msq.23.log   | Symbolic  | - | 20  | 10  | 1.8  | 4.4  | 0.3411  | -
ScalObject-msq.23.log   | Symbolic  | √ | 20  | 10  | 1.8  | 3.9  | 0.1582  | -
ScalObject-msq.23.log   | Saturate  | - | 20  | 10  | 1.8  | 4.4  | 0.0069  | -
ScalObject-msq.23.log   | Saturate  | √ | 20  | 10  | 1.8  | 3.9  | 0.0065  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-msq.24.log   | Enumerate | - | 20  | 10  | 1.3  | 3.8  | 0.6767  | -
ScalObject-msq.24.log   | Bound(4)  | - | 20  | 10  | 1.3  | 3.8  | 0.6617  | -
ScalObject-msq.24.log   | Bound(4)  | √ | 20  | 10  | 1.3  | 1.9  | 0.2401  | -
